Date,21-Day,63-Day,126-Day
2022-09-09 00:00:00+00:00,41.55270029935073,54.95433716712304,62.49863630586916
2022-09-12 00:00:00+00:00,40.267896541612274,54.69883970717604,62.08721194098338
2022-09-13 00:00:00+00:00,40.1628126485919,51.703900887909974,61.48478023369954
2022-09-14 00:00:00+00:00,38.733742723404106,49.23592250760698,61.16985858880732
2022-09-15 00:00:00+00:00,36.30296564783927,48.317108849828,61.155335737981574
2022-09-16 00:00:00+00:00,33.316777180168515,45.40381944483819,61.168119117561396
2022-09-19 00:00:00+00:00,28.160063635061125,43.455392555861394,61.13295155489358
2022-09-20 00:00:00+00:00,24.678342374046515,42.22999903908962,61.12621052551532
2022-09-21 00:00:00+00:00,26.024036995479452,41.85043211440291,61.13108137654903
2022-09-22 00:00:00+00:00,26.49707270451964,41.21144999469392,61.129735839074684
2022-09-23 00:00:00+00:00,28.757573803587146,42.31306543962874,61.20491028512183
2022-09-26 00:00:00+00:00,32.74876183142136,44.87476193917302,61.55776655517383
2022-09-27 00:00:00+00:00,39.10041099440953,47.112981944038694,61.73649734564543
2022-09-28 00:00:00+00:00,40.8831100462667,47.910278801886946,61.27439199667192
2022-09-29 00:00:00+00:00,44.260185938828776,49.39497482195549,61.15110012128782
2022-09-30 00:00:00+00:00,46.61325122073628,51.18400389705154,61.19200501658146
2022-10-03 00:00:00+00:00,46.999100332658145,52.01074856307871,60.77728847081959
2022-10-04 00:00:00+00:00,46.57436401469386,52.581954474629455,59.96154681296058
2022-10-05 00:00:00+00:00,46.52870604784999,53.06046037616811,59.599422408023806
2022-10-06 00:00:00+00:00,45.83582161974342,54.270161792968125,59.607627275391366
2022-10-07 00:00:00+00:00,43.984527481739185,55.73275957965665,59.641283436314986
2022-10-10 00:00:00+00:00,40.73486051443528,57.52395227625104,59.78145706417414
2022-10-11 00:00:00+00:00,39.31121121522572,59.92605841093321,60.551310173476686
2022-10-12 00:00:00+00:00,40.941848049915805,62.19098548167265,61.266981091165164
2022-10-13 00:00:00+00:00,39.43164888489432,63.5503885280514,61.33700327618238
2022-10-14 00:00:00+00:00,37.5245519150669,64.90601625090949,61.52457227228372
2022-10-17 00:00:00+00:00,34.72987142743271,65.91134151546346,61.50942572897992
2022-10-18 00:00:00+00:00,30.087684956892748,66.52202617717188,61.22208992544413
2022-10-19 00:00:00+00:00,27.092876597298662,67.0502621843706,60.728272033636934
2022-10-20 00:00:00+00:00,25.178222165554512,67.29783806699488,60.55571646468056
2022-10-21 00:00:00+00:00,21.971803807482413,67.48999142120937,60.647987567798396
2022-10-24 00:00:00+00:00,22.02203879558865,67.84862744306106,60.774103383900616
2022-10-25 00:00:00+00:00,23.46559858498054,67.74058268240519,60.11492592436505
2022-10-26 00:00:00+00:00,25.879717766429142,67.3022831388468,59.767221847953294
2022-10-27 00:00:00+00:00,28.28185181259487,66.56507511694022,59.62053373214297
2022-10-28 00:00:00+00:00,32.401695162456264,66.18381793660922,58.945125383318846
2022-10-31 00:00:00+00:00,35.37336643569399,65.995764462843,58.459882351133395
2022-11-01 00:00:00+00:00,38.235209924633075,65.36534073525719,58.38313738872795
2022-11-02 00:00:00+00:00,40.55548227198183,64.55366094316406,58.36442233705307
2022-11-03 00:00:00+00:00,43.14475884171147,63.651645965069626,58.078391681533205
2022-11-04 00:00:00+00:00,46.20364606449493,62.85736528701016,57.967502600983536
2022-11-07 00:00:00+00:00,48.420781909966024,62.237356852429805,56.94225282999947
2022-11-08 00:00:00+00:00,47.907741202374964,60.631602928072326,56.2535308819425
2022-11-09 00:00:00+00:00,44.849712659881064,59.12334321361155,55.62147336066131
2022-11-10 00:00:00+00:00,43.11995436984533,57.600700533562886,55.29378474776301
2022-11-11 00:00:00+00:00,43.816889488464646,56.53669119433767,55.47941457859536
2022-11-14 00:00:00+00:00,41.8378521866294,54.94876979434488,55.59591039245128
2022-11-15 00:00:00+00:00,39.17926558365839,53.22296116027666,55.65906472708921
2022-11-16 00:00:00+00:00,37.248926207946596,51.30967898318339,55.377663687710324
2022-11-17 00:00:00+00:00,34.18671131369895,49.962548885748085,55.3214009155477
2022-11-18 00:00:00+00:00,32.09523889455423,50.17594831489189,55.32909252374158
2022-11-21 00:00:00+00:00,30.274542413344843,50.74985117713314,55.51589537574645
2022-11-22 00:00:00+00:00,28.292653036829865,51.38618263343898,55.76202552898343
2022-11-23 00:00:00+00:00,29.111507353864592,52.08185401581954,56.2752719762153
2022-11-25 00:00:00+00:00,30.235658457218904,53.70542092538911,56.79413771267508
2022-11-28 00:00:00+00:00,28.44656250781504,54.583313164253155,57.05170386439865
2022-11-29 00:00:00+00:00,28.378907703269846,55.54555870777503,57.34964534334376
2022-11-30 00:00:00+00:00,29.150562225180053,56.98483871279046,57.85641008597754
